날짜,시도지역코드,발생건수(건)
2016-08-04,27,3532
2016-08-04,28,3960
2016-08-04,29,2263
2016-08-04,30,2017
2016-08-04,31,1482
2016-08-04,41,15711
2016-08-04,42,2040
2016-08-04,43,2392
2016-08-04,44,3498
2016-08-04,45,2785
2016-08-04,46,3786
2016-08-04,47,4179
2016-08-04,48,5686
2016-08-04,49,806
2016-08-04,99,70860
2016-08-05,11,13070
2016-08-05,26,5325
2016-08-05,27,3971
2016-08-05,28,4478
2016-08-05,29,2339
2016-08-05,30,2329
2016-08-05,31,1654
2016-08-05,41,17093
2016-08-05,42,2250
2016-08-05,43,2551
2016-08-05,44,3696
2016-08-05,45,2887
2016-08-05,46,3671
2016-08-05,47,4402
2016-08-05,48,6031
2016-08-05,49,889
2016-08-05,99,76660
2016-08-06,11,9387
2016-08-06,26,3555
2016-08-06,27,2741
2016-08-06,28,3484
2016-08-06,29,1607
2016-08-06,30,1681
2016-08-06,31,1182
2016-08-06,41,12900
2016-08-06,42,1467
2016-08-06,43,1768
2016-08-06,44,2630
2016-08-06,45,1838
2016-08-06,46,2456
2016-08-06,47,2843
2016-08-06,48,3973
2016-08-06,49,584
2016-08-06,99,54106
2016-08-07,11,572
2016-08-07,26,243
2016-08-07,27,91
2016-08-07,28,236
2016-08-07,29,77
2016-08-07,30,248
2016-08-07,31,128
2016-08-07,41,1260
2016-08-07,42,97
2016-08-07,43,186
2016-08-07,44,312
2016-08-07,45,127
2016-08-07,46,156
2016-08-07,47,189
2016-08-07,48,253
2016-08-07,49,42
2016-08-07,99,4217
2016-08-08,11,18109
2016-08-08,26,6626
2016-08-08,27,5003
2016-08-08,28,5687
2016-08-08,29,2926
2016-08-08,30,3005
2016-08-08,31,2345
2016-08-08,41,23404
2016-08-08,42,3261
2016-08-08,43,3278
2016-08-08,44,4914
2016-08-08,45,3931
2016-08-08,46,4822
2016-08-08,47,5888
2016-08-08,48,7141
2016-08-08,49,1154
2016-08-08,99,101518
2016-08-09,11,13297
2016-08-09,26,5007
2016-08-09,27,3843
2016-08-09,28,4174
2016-08-09,29,2177
2016-08-09,30,2053
2016-08-09,31,1747
2016-08-09,41,17248
2016-08-09,42,2535
2016-08-09,43,2351
2016-08-09,44,3532
2016-08-09,45,2839
2016-08-09,46,3536
2016-08-09,47,4352
2016-08-09,48,5575
2016-08-09,49,891
2016-08-09,99,75178
2016-08-10,11,12320
2016-08-10,26,4721
2016-08-10,27,3421
2016-08-10,28,3897
2016-08-10,29,1998
2016-08-10,30,2016
2016-08-10,31,1530
2016-08-10,41,15852
2016-08-10,42,2194
2016-08-10,43,2334
2016-08-10,44,3390
2016-08-10,45,2627
2016-08-10,46,3441
2016-08-10,47,3941
2016-08-10,48,5032
2016-08-10,49,810
2016-08-10,99,69537
2016-08-11,11,11687
2016-08-11,26,4250
2016-08-11,27,3078
2016-08-11,28,3742
2016-08-11,29,1875
2016-08-11,30,1838
2016-08-11,31,1383
2016-08-11,41,15049
2016-08-11,42,2015
2016-08-11,43,2065
2016-08-11,44,3090
2016-08-11,45,2467
2016-08-11,46,3267
2016-08-11,47,3770
2016-08-11,48,4734
2016-08-11,49,823
2016-08-11,99,65156
2016-08-12,11,13307
2016-08-12,26,4860
2016-08-12,27,3439
2016-08-12,28,4506
2016-08-12,29,2136
2016-08-12,30,2152
2016-08-12,31,1678
2016-08-12,41,17087
2016-08-12,42,2372
2016-08-12,43,2235
2016-08-12,44,3385
2016-08-12,45,2669
2016-08-12,46,3398
2016-08-12,47,4026
2016-08-12,48,5177
2016-08-12,49,839
2016-08-12,99,73280
2016-08-13,11,9426
2016-08-13,26,3410
2016-08-13,27,2704
2016-08-13,28,3374
2016-08-13,29,1577
2016-08-13,30,1480
2016-08-13,31,1127
2016-08-13,41,12759
2016-08-13,42,1501
2016-08-13,43,1611
2016-08-13,44,2467
2016-08-13,45,1605
2016-08-13,46,2411
2016-08-13,47,2896
2016-08-13,48,3816
2016-08-13,49,564
2016-08-13,99,52742
2016-08-14,11,459
2016-08-14,26,204
2016-08-14,27,73
2016-08-14,28,173
2016-08-14,29,85
2016-08-14,30,238
2016-08-14,31,143
2016-08-14,41,1104
2016-08-14,42,125
2016-08-14,43,177
2016-08-14,44,284
2016-08-14,45,136
2016-08-14,46,187
2016-08-14,47,202
2016-08-14,48,175
2016-08-14,49,48
2016-08-14,99,3814
2016-08-15,11,921
2016-08-15,26,670
2016-08-15,27,699
2016-08-15,28,493
2016-08-15,29,221
2016-08-15,30,400
2016-08-15,31,374
2016-08-15,41,2109
2016-08-15,42,217
2016-08-15,43,440
2016-08-15,44,640
2016-08-15,45,318
2016-08-15,46,619
2016-08-15,47,640
2016-08-15,48,814
2016-08-15,49,156
2016-08-15,99,9733
2016-08-16,11,19472
2016-08-16,26,7509
2016-08-16,27,5635
2016-08-16,28,6183
2016-08-16,29,3245
2016-08-16,30,3148
2016-08-16,31,2344
2016-08-16,41,23991
2016-08-16,42,3746
2016-08-16,43,3373
2016-08-16,44,5158
2016-08-16,45,4223
2016-08-16,46,5295
2016-08-16,47,6120
2016-08-16,48,8463
2016-08-16,49,1336
2016-08-16,99,109266
2016-08-17,11,12834
2016-08-17,26,5111
2016-08-17,27,3597
2016-08-17,28,4340
2016-08-17,29,2209
2016-08-17,30,2099
2016-08-17,31,1698
2016-08-17,41,16115
2016-08-17,42,2343
2016-08-17,43,2291
2016-08-17,44,3448
2016-08-17,45,2775
2016-08-17,46,3700
2016-08-17,47,4107
2016-08-17,48,5311
2016-08-17,49,907
2016-08-17,99,72903
2016-08-18,11,12299
2016-08-18,26,4819
2016-08-18,27,3495
2016-08-18,28,3967
2016-08-18,29,2025
2016-08-18,30,2019
2016-08-18,31,1504
2016-08-18,41,15372
2016-08-18,42,2060
2016-08-18,43,2204
2016-08-18,44,3283
2016-08-18,45,2753
2016-08-18,46,3461
2016-08-18,47,3885
2016-08-18,48,5121
2016-08-18,49,798
2016-08-18,99,69078
2016-08-19,11,13471
2016-08-19,26,5170
2016-08-19,27,3570
2016-08-19,28,4404
2016-08-19,29,2071
2016-08-19,30,2391
2016-08-19,31,1608
2016-08-19,41,17034
2016-08-19,42,2541
2016-08-19,43,2417
2016-08-19,44,3617
2016-08-19,45,2912
2016-08-19,46,3628
2016-08-19,47,4286
2016-08-19,48,5398
2016-08-19,49,878
2016-08-19,99,75418
2016-08-20,11,9747
2016-08-20,26,3652
2016-08-20,27,2909
2016-08-20,28,3445
2016-08-20,29,1718
2016-08-20,30,1728
2016-08-20,31,1149
2016-08-20,41,13160
2016-08-20,42,1615
2016-08-20,43,1733
2016-08-20,44,2675
2016-08-20,45,2034
2016-08-20,46,2637
2016-08-20,47,3022
2016-08-20,48,4035
2016-08-20,49,643
2016-08-20,99,55912
2016-08-21,11,478
2016-08-21,26,219
2016-08-21,27,79
2016-08-21,28,221
2016-08-21,29,68
2016-08-21,30,242
2016-08-21,31,115
2016-08-21,41,1173
2016-08-21,42,101
2016-08-21,43,158
2016-08-21,44,280
2016-08-21,45,88
2016-08-21,46,189
2016-08-21,47,159
2016-08-21,48,242
2016-08-21,49,50
2016-08-21,99,3863
2016-08-22,11,16499
2016-08-22,26,6273
2016-08-22,27,4668
2016-08-22,28,5153
2016-08-22,29,2801
2016-08-22,30,2703
2016-08-22,31,1941
2016-08-22,41,20846
2016-08-22,42,2942
2016-08-22,43,3029
2016-08-22,44,4522
2016-08-22,45,3684
2016-08-22,46,4682
2016-08-22,47,5254
2016-08-22,48,6873
2016-08-22,49,1169
2016-08-22,99,93052
2016-08-23,11,12317
2016-08-23,26,4670
2016-08-23,27,3476
2016-08-23,28,3887
2016-08-23,29,2080
2016-08-23,30,2073
2016-08-23,31,1433
2016-08-23,41,15305
2016-08-23,42,2257
2016-08-23,43,2202
2016-08-23,44,3425
2016-08-23,45,2678
2016-08-23,46,3362
2016-08-23,47,3882
2016-08-23,48,5276
2016-08-23,49,892
2016-08-23,99,69225
2016-08-24,11,11246
2016-08-24,26,4185
2016-08-24,27,3211
2016-08-24,28,3521
2016-08-24,29,1847
2016-08-24,30,1768
2016-08-24,31,1313
2016-08-24,41,14071
2016-08-24,42,1986
2016-08-24,43,2031
2016-08-24,44,2938
2016-08-24,45,2357
2016-08-24,46,3289
2016-08-24,47,3445
2016-08-24,48,4556
2016-08-24,49,818
2016-08-24,99,62597
2016-08-25,11,11129
2016-08-25,26,4163
2016-08-25,27,3028
2016-08-25,28,3602
2016-08-25,29,1811
2016-08-25,30,1775
2016-08-25,31,1282
2016-08-25,41,13746
2016-08-25,42,1811
2016-08-25,43,2013
2016-08-25,44,3033
2016-08-25,45,2386
2016-08-25,46,3105
2016-08-25,47,3307
2016-08-25,48,4450
2016-08-25,49,816
2016-08-25,99,61471
2016-08-26,11,11535
2016-08-26,26,4473
2016-08-26,27,3238
2016-08-26,28,3782
2016-08-26,29,1904
2016-08-26,30,1876
2016-08-26,31,1319
2016-08-26,41,14385
2016-08-26,42,2161
2016-08-26,43,2075
2016-08-26,44,3146
2016-08-26,45,2725
2016-08-26,46,3368
2016-08-26,47,3497
2016-08-26,48,4738
2016-08-26,49,823
2016-08-26,99,65057
2016-08-27,11,8773
2016-08-27,26,3130
2016-08-27,27,2562
2016-08-27,28,3141
2016-08-27,29,1542
2016-08-27,30,1507
2016-08-27,31,1068
2016-08-27,41,11549
2016-08-27,42,1405
2016-08-27,43,1594
2016-08-27,44,2282
2016-08-27,45,1739
2016-08-27,46,2399
2016-08-27,47,2714
2016-08-27,48,3621
2016-08-27,49,609
2016-08-27,99,49646
2016-08-28,11,405
2016-08-28,26,148
2016-08-28,27,58
2016-08-28,28,167
2016-08-28,29,77
2016-08-28,30,239
2016-08-28,31,94
2016-08-28,41,1088
2016-08-28,42,79
2016-08-28,43,149
2016-08-28,44,236
2016-08-28,45,109
2016-08-28,46,176
2016-08-28,47,146
2016-08-28,48,189
2016-08-28,49,57
2016-08-28,99,3417
2016-08-29,11,14980
2016-08-29,26,5427
2016-08-29,27,4123
2016-08-29,28,4845
2016-08-29,29,2437
2016-08-29,30,2300
2016-08-29,31,1677
2016-08-29,41,18479
2016-08-29,42,2380
2016-08-29,43,2547
2016-08-29,44,3842
2016-08-29,45,3115
2016-08-29,46,3835
2016-08-29,47,4442
2016-08-29,48,5863
2016-08-29,49,1019
2016-08-29,99,81321
2016-08-30,11,11238
2016-08-30,26,4149
2016-08-30,27,3162
2016-08-30,28,3536
2016-08-30,29,1732
2016-08-30,30,1694
2016-08-30,31,1297
2016-08-30,41,13901
2016-08-30,42,1851
2016-08-30,43,1860
2016-08-30,44,2654
2016-08-30,45,2284
2016-08-30,46,2878
2016-08-30,47,3274
2016-08-30,48,4428
2016-08-30,49,771
2016-08-30,99,60720
2016-08-31,11,8739
2016-08-31,26,3976
2016-08-31,27,2922
2016-08-31,28,2809
2016-08-31,29,1640
2016-08-31,30,1522
2016-08-31,31,1283
2016-08-31,41,10904
2016-08-31,42,1621
2016-08-31,43,1682
2016-08-31,44,2461
2016-08-31,45,1950
2016-08-31,46,2741
2016-08-31,47,3085
2016-08-31,48,4260
2016-08-31,49,692
2016-08-31,99,52295
2016-09-01,11,9798
2016-09-01,26,3859
2016-09-01,27,2844
2016-09-01,28,3157
2016-09-01,29,1650
2016-09-01,30,1520
2016-09-01,31,1166
2016-09-01,41,12244
2016-09-01,42,1579
2016-09-01,43,1753
2016-09-01,44,2557
2016-09-01,45,2112
2016-09-01,46,2764
2016-09-01,47,3154
2016-09-01,48,4037
2016-09-01,49,753
2016-09-01,99,54957
2016-09-02,11,11429
2016-09-02,26,3735
2016-09-02,27,2908
2016-09-02,28,3683
2016-09-02,29,1796
2016-09-02,30,1792
2016-09-02,31,1157
2016-09-02,41,14192
2016-09-02,42,1860
2016-09-02,43,1923
2016-09-02,44,2852
2016-09-02,45,2466
2016-09-02,46,2902
2016-09-02,47,3130
2016-09-02,48,3774
2016-09-02,49,796
2016-09-02,99,60408
2016-09-03,11,8559
2016-09-03,26,3157
2016-09-03,27,2491
2016-09-03,28,3018
2016-09-03,29,1498
2016-09-03,30,1397
2016-09-03,31,1026
2016-09-03,41,11533
2016-09-03,42,1288
2016-09-03,43,1575
2016-09-03,44,2256
2016-09-03,45,1704
2016-09-03,46,2333
2016-09-03,47,2567
2016-09-03,48,3426
2016-09-03,49,627
2016-09-03,99,48476
2016-09-04,11,525
2016-09-04,26,244
2016-09-04,27,84
2016-09-04,28,233
2016-09-04,29,83
2016-09-04,30,243
2016-09-04,31,91
2016-09-04,41,1213
2016-09-04,42,80
2016-09-04,43,162
2016-09-04,44,283
2016-09-04,45,109
2016-09-04,46,211
2016-09-04,47,168
2016-09-04,48,243
2016-09-04,49,66
2016-09-04,99,4038
2016-09-05,11,15045
2016-09-05,26,5723
2016-09-05,27,4135
2016-09-05,28,4728
2016-09-05,29,2606
2016-09-05,30,2525
2016-09-05,31,1772
2016-09-05,41,18868
2016-09-05,42,2627
2016-09-05,43,2829
2016-09-05,44,4094
2016-09-05,45,3357
2016-09-05,46,4202
2016-09-05,47,4556
2016-09-05,48,5889
2016-09-05,49,1183
2016-09-05,99,84157
2016-09-06,11,11179
2016-09-06,26,4464
2016-09-06,27,3352
2016-09-06,28,3431
2016-09-06,29,1843
2016-09-06,30,1916
2016-09-06,31,1341
2016-09-06,41,14079
2016-09-06,42,1956
2016-09-06,43,2058
2016-09-06,44,3073
2016-09-06,45,2488
2016-09-06,46,3101
2016-09-06,47,3375
2016-09-06,48,4710
2016-09-06,49,879
2016-09-06,99,63261
2016-09-07,11,10392
2016-09-07,26,4157
2016-09-07,27,3044
2016-09-07,28,3332
2016-09-07,29,1712
2016-09-07,30,1759
2016-09-07,31,1244
2016-09-07,41,12905
2016-09-07,42,1753
2016-09-07,43,1905
2016-09-07,44,2763
2016-09-07,45,2127
2016-09-07,46,3073
2016-09-07,47,3303
2016-09-07,48,4533
2016-09-07,49,782
2016-09-07,99,58799
2016-09-08,11,10095
2016-09-08,26,3984
2016-09-08,27,2915
2016-09-08,28,3210
2016-09-08,29,1654
2016-09-08,30,1582
2016-09-08,31,1222
2016-09-08,41,12518
2016-09-08,42,1697
2016-09-08,43,1890
2016-09-08,44,2771
2016-09-08,45,2274
2016-09-08,46,3041
2016-09-08,47,3285
2016-09-08,48,4279
2016-09-08,49,786
2016-09-08,99,57213
2016-09-09,11,12098
2016-09-09,26,4711
2016-09-09,27,3595
2016-09-09,28,3705
2016-09-09,29,1900
2016-09-09,30,2034
2016-09-09,31,1438
2016-09-09,41,14945
2016-09-09,42,2185
2016-09-09,43,2204
2016-09-09,44,3206
2016-09-09,45,2633
2016-09-09,46,3378
2016-09-09,47,3794
2016-09-09,48,4964
2016-09-09,49,949
2016-09-09,99,67756
2016-09-10,11,9681
2016-09-10,26,3586
2016-09-10,27,2901
2016-09-10,28,3223
2016-09-10,29,1593
2016-09-10,30,1612
2016-09-10,31,1205
2016-09-10,41,12599
2016-09-10,42,1510
2016-09-10,43,1792
2016-09-10,44,2561
2016-09-10,45,1829
2016-09-10,46,2498
2016-09-10,47,2893
2016-09-10,48,3976
2016-09-10,49,736
2016-09-10,99,54215
2016-09-11,11,510
2016-09-11,26,169
2016-09-11,27,75
2016-09-11,28,192
2016-09-11,29,60
2016-09-11,30,226
2016-09-11,31,99
2016-09-11,41,1209
2016-09-11,42,63
2016-09-11,43,155
2016-09-11,44,300
2016-09-11,45,93
2016-09-11,46,150
2016-09-11,47,178
2016-09-11,48,215
2016-09-11,49,82
2016-09-11,99,3776
2016-09-12,11,17768
2016-09-12,26,6139
2016-09-12,27,4794
2016-09-12,28,5444
2016-09-12,29,2666
2016-09-12,30,2925
2016-09-12,31,1884
2016-09-12,41,22291
2016-09-12,42,2950
2016-09-12,43,3138
2016-09-12,44,4446
2016-09-12,45,3728
2016-09-12,46,4611
2016-09-12,47,5496
2016-09-12,48,7048
2016-09-12,49,1380
2016-09-12,99,96727
2016-09-13,11,16765
2016-09-13,26,6058
2016-09-13,27,4454
2016-09-13,28,5288
2016-09-13,29,2529
2016-09-13,30,2613
2016-09-13,31,1844
2016-09-13,41,21255
2016-09-13,42,2650
2016-09-13,43,2650
2016-09-13,44,4140
2016-09-13,45,3365
2016-09-13,46,4058
2016-09-13,47,4923
2016-09-13,48,6401
2016-09-13,49,1190
2016-09-13,99,90203
2016-09-14,11,1183
2016-09-14,26,496
2016-09-14,27,540
2016-09-14,28,419
2016-09-14,29,271
2016-09-14,30,337
2016-09-14,31,131
2016-09-14,41,1984
2016-09-14,42,249
2016-09-14,43,341
2016-09-14,44,537
2016-09-14,45,447
2016-09-14,46,711
2016-09-14,47,557
2016-09-14,48,801
2016-09-14,49,185
2016-09-14,99,9190
2016-09-15,11,201
2016-09-15,26,75
2016-09-15,27,51
2016-09-15,28,59
2016-09-15,29,51
2016-09-15,30,151
2016-09-15,31,27
2016-09-15,41,385
2016-09-15,42,53
2016-09-15,43,81
2016-09-15,44,97
2016-09-15,45,69
2016-09-15,46,138
2016-09-15,47,91
2016-09-15,48,117
2016-09-15,49,37
2016-09-15,99,1683
2016-09-16,11,778
2016-09-16,26,243
2016-09-16,27,133
2016-09-16,28,322
2016-09-16,29,120
2016-09-16,30,316
2016-09-16,31,85
2016-09-16,41,1520
2016-09-16,42,154
2016-09-16,43,227
2016-09-16,44,370
2016-09-16,45,166
2016-09-16,46,205
2016-09-16,47,273
2016-09-16,48,299
2016-09-16,49,88
2016-09-16,99,5299
2016-09-17,11,7924
2016-09-17,26,2396
2016-09-17,27,2424
2016-09-17,28,3017
2016-09-17,29,1461
2016-09-17,30,1480
2016-09-17,31,988
2016-09-17,41,11466
2016-09-17,42,914
2016-09-17,43,1419
2016-09-17,44,2077
2016-09-17,45,1367
2016-09-17,46,1896
2016-09-17,47,2580
2016-09-17,48,3034
2016-09-17,49,488
2016-09-17,99,44943
2016-09-18,11,580
2016-09-18,26,238
2016-09-18,27,90
2016-09-18,28,292
2016-09-18,29,63
2016-09-18,30,238
2016-09-18,31,125
2016-09-18,41,1346
2016-09-18,42,100
2016-09-18,43,174
2016-09-18,44,296
2016-09-18,45,81
2016-09-18,46,133
2016-09-18,47,175
2016-09-18,48,246
2016-09-18,49,65
2016-09-18,99,4242
2016-09-19,11,19707
2016-09-19,26,6985
2016-09-19,27,5400
2016-09-19,28,6265
2016-09-19,29,3005
2016-09-19,30,2987
2016-09-19,31,2279
2016-09-19,41,25121
2016-09-19,42,3477
2016-09-19,43,3492
2016-09-19,44,5037
2016-09-19,45,3894
2016-09-19,46,5146
2016-09-19,47,6216
2016-09-19,48,7664
2016-09-19,49,1512
2016-09-19,99,108205
2016-09-20,11,13015
2016-09-20,26,4531
2016-09-20,27,3553
2016-09-20,28,4071
2016-09-20,29,1944
2016-09-20,30,1964
2016-09-20,31,1390
2016-09-20,41,16182
2016-09-20,42,2209
2016-09-20,43,2215
2016-09-20,44,3114
2016-09-20,45,2415
2016-09-20,46,3145
2016-09-20,47,3870
2016-09-20,48,5008
2016-09-20,49,921
2016-09-20,99,69561
2016-09-21,11,11741
2016-09-21,26,4149
2016-09-21,27,3144
2016-09-21,28,3635
2016-09-21,29,1711
2016-09-21,30,1807
2016-09-21,31,1346
2016-09-21,41,14494
2016-09-21,42,1952
2016-09-21,43,2049
2016-09-21,44,2719
2016-09-21,45,1984
2016-09-21,46,2874
2016-09-21,47,3504
2016-09-21,48,4439
2016-09-21,49,863
2016-09-21,99,62425
2016-09-22,11,11336
2016-09-22,26,3921
2016-09-22,27,2853
2016-09-22,28,3513
2016-09-22,29,1642
2016-09-22,30,1631
2016-09-22,31,1224
2016-09-22,41,13953
2016-09-22,42,1758
2016-09-22,43,1870
2016-09-22,44,2631
2016-09-22,45,2101
2016-09-22,46,2573
2016-09-22,47,3331
2016-09-22,48,4082
2016-09-22,49,855
2016-09-22,99,59280
2016-09-23,11,12668
2016-09-23,26,4391
2016-09-23,27,3471
2016-09-23,28,3958
2016-09-23,29,1788
2016-09-23,30,2035
2016-09-23,31,1371
2016-09-23,41,15236
2016-09-23,42,2197
2016-09-23,43,2202
2016-09-23,44,2924
2016-09-23,45,2327
2016-09-23,46,2782
2016-09-23,47,3690
2016-09-23,48,4556
2016-09-23,49,872
2016-09-23,99,66483
2016-09-24,11,9725
2016-09-24,26,3354
2016-09-24,27,2738
2016-09-24,28,3218
2016-09-24,29,1524
2016-09-24,30,1560
2016-09-24,31,1125
2016-09-24,41,12765
2016-09-24,42,1522
2016-09-24,43,1720
2016-09-24,44,2388
2016-09-24,45,1644
2016-09-24,46,2243
2016-09-24,47,2926
2016-09-24,48,3693
2016-09-24,49,646
2016-09-24,99,52805
2016-09-25,11,399
2016-09-25,26,164
2016-09-25,27,56
2016-09-25,28,157
2016-09-25,29,62
2016-09-25,30,191
2016-09-25,31,75
2016-09-25,41,1036
2016-09-25,42,59
2016-09-25,43,149
2016-09-25,44,224
2016-09-25,45,85
2016-09-25,46,132
2016-09-25,47,122
2016-09-25,48,145
2016-09-25,49,56
2016-09-25,99,3113
2016-09-26,11,14955
2016-09-26,26,5757
2016-09-26,27,4357
2016-09-26,28,4673
2016-09-26,29,2345
2016-09-26,30,2341
2016-09-26,31,1827
2016-09-26,41,18678
2016-09-26,42,2871
2016-09-26,43,2662
2016-09-26,44,3842
2016-09-26,45,3002
2016-09-26,46,3944
2016-09-26,47,5023
2016-09-26,48,6158
2016-09-26,49,1197
2016-09-26,99,83646
2016-09-27,11,10066
2016-09-27,26,4280
2016-09-27,27,3416
2016-09-27,28,3089
2016-09-27,29,1732
2016-09-27,30,1809
2016-09-27,31,1335
2016-09-27,41,12513
2016-09-27,42,2212
2016-09-27,43,2040
2016-09-27,44,2770
2016-09-27,45,2427
2016-09-27,46,3043
2016-09-27,47,4142
2016-09-27,48,4529
2016-09-27,49,829
2016-09-27,99,60246
2016-09-28,11,9811
2016-09-28,26,3404
2016-09-28,27,2848
2016-09-28,28,3122
2016-09-28,29,1564
2016-09-28,30,1692
2016-09-28,31,1215
2016-09-28,41,11887
2016-09-28,42,1975
2016-09-28,43,1934
2016-09-28,44,2626
2016-09-28,45,2031
2016-09-28,46,2900
2016-09-28,47,3566
2016-09-28,48,4212
2016-09-28,49,681
2016-09-28,99,55479
2016-09-29,11,9441
2016-09-29,26,3706
2016-09-29,27,2708
2016-09-29,28,2947
2016-09-29,29,1597
2016-09-29,30,1523
2016-09-29,31,1195
2016-09-29,41,11561
2016-09-29,42,1722
2016-09-29,43,1707
2016-09-29,44,2492
2016-09-29,45,2187
2016-09-29,46,2808
2016-09-29,47,3369
2016-09-29,48,4065
2016-09-29,49,744
2016-09-29,99,53786
2016-09-30,11,10941
2016-09-30,26,3869
2016-09-30,27,3056
2016-09-30,28,3410
2016-09-30,29,1530
2016-09-30,30,1662
2016-09-30,31,1248
2016-09-30,41,13261
2016-09-30,42,2153
2016-09-30,43,1936
2016-09-30,44,2855
2016-09-30,45,2264
2016-09-30,46,2840
2016-09-30,47,3710
2016-09-30,48,4155
2016-09-30,49,791
2016-09-30,99,59693
2016-10-01,11,8466
2016-10-01,26,3074
2016-10-01,27,2585
2016-10-01,28,2834
2016-10-01,29,1350
2016-10-01,30,1431
2016-10-01,31,960
2016-10-01,41,11091
2016-10-01,42,1387
2016-10-01,43,1524
2016-10-01,44,2238
2016-10-01,45,1568
2016-10-01,46,2241
2016-10-01,47,2880
2016-10-01,48,3553
2016-10-01,49,474
2016-10-01,99,47665
2016-10-02,11,487
2016-10-02,26,195
2016-10-02,27,76
2016-10-02,28,190
2016-10-02,29,73
2016-10-02,30,166
2016-10-02,31,80
2016-10-02,41,948
2016-10-02,42,58
2016-10-02,43,157
2016-10-02,44,212
2016-10-02,45,77
2016-10-02,46,158
2016-10-02,47,145
2016-10-02,48,193
2016-10-02,49,45
2016-10-02,99,3262
2016-10-03,11,796
2016-10-03,26,642
2016-10-03,27,575
2016-10-03,28,330
2016-10-03,29,163
2016-10-03,30,394
2016-10-03,31,275
2016-10-03,41,1811
2016-10-03,42,202
2016-10-03,43,411
2016-10-03,44,613
2016-10-03,45,306
2016-10-03,46,621
2016-10-03,47,683
2016-10-03,48,739
2016-10-03,49,134
2016-10-03,99,8697
2016-10-04,11,16068
2016-10-04,26,6526
2016-10-04,27,4940
2016-10-04,28,4958
2016-10-04,29,2568
2016-10-04,30,2607
2016-10-04,31,2001
2016-10-04,41,20294
2016-10-04,42,3036
2016-10-04,43,3056
2016-10-04,44,4269
2016-10-04,45,3316
2016-10-04,46,4111
2016-10-04,47,5920
2016-10-04,48,6798
2016-10-04,49,1068
2016-10-04,99,91558
2016-10-05,11,10985
2016-10-05,26,3444
2016-10-05,27,3042
2016-10-05,28,3443
2016-10-05,29,1676
2016-10-05,30,1832
2016-10-05,31,883
2016-10-05,41,13533
2016-10-05,42,2055
2016-10-05,43,2219
2016-10-05,44,3060
2016-10-05,45,2221
2016-10-05,46,2741
2016-10-05,47,3686
2016-10-05,48,3667
2016-10-05,49,653
2016-10-05,99,59155
2016-10-06,11,10075
2016-10-06,26,4119
2016-10-06,27,3050
2016-10-06,28,3074
2016-10-06,29,1653
2016-10-06,30,1719
2016-10-06,31,1370
2016-10-06,41,12145
2016-10-06,42,1840
2016-10-06,43,1833
2016-10-06,44,2628
2016-10-06,45,2166
2016-10-06,46,2800
2016-10-06,47,3721
2016-10-06,48,4438
2016-10-06,49,732
2016-10-06,99,57382
2016-10-07,11,10894
2016-10-07,26,4375
2016-10-07,27,3221
2016-10-07,28,3486
2016-10-07,29,1585
2016-10-07,30,1801
2016-10-07,31,1308
2016-10-07,41,13082
2016-10-07,42,2060
2016-10-07,43,1953
2016-10-07,44,2767
2016-10-07,45,2055
2016-10-07,46,2756
2016-10-07,47,3804
2016-10-07,48,4623
2016-10-07,49,777
2016-10-07,99,60560
2016-10-08,11,8416
2016-10-08,26,3176
2016-10-08,27,2525
2016-10-08,28,2838
2016-10-08,29,1314
2016-10-08,30,1489
2016-10-08,31,1065
2016-10-08,41,10873
2016-10-08,42,1423
2016-10-08,43,1641
2016-10-08,44,2270
2016-10-08,45,1536
2016-10-08,46,2269
2016-10-08,47,2991
2016-10-08,48,3619
2016-10-08,49,527
2016-10-08,99,47983
2016-10-09,11,325
2016-10-09,26,127
2016-10-09,27,53
2016-10-09,28,128
2016-10-09,29,44
2016-10-09,30,190
2016-10-09,31,94
2016-10-09,41,820
2016-10-09,42,59
2016-10-09,43,105
2016-10-09,44,206
2016-10-09,45,62
2016-10-09,46,117
2016-10-09,47,119
2016-10-09,48,123
2016-10-09,49,38
2016-10-09,99,2611
2016-10-10,11,14044
2016-10-10,26,5415
2016-10-10,27,4015
2016-10-10,28,4191
2016-10-10,29,2203
2016-10-10,30,2261
2016-10-10,31,1717
2016-10-10,41,17008
2016-10-10,42,2334
2016-10-10,43,2477
2016-10-10,44,3440
2016-10-10,45,2777
2016-10-10,46,3512
2016-10-10,47,4586
2016-10-10,48,5435
2016-10-10,49,852
2016-10-10,99,76289
2016-10-11,11,11218
2016-10-11,26,4162
2016-10-11,27,3142
2016-10-11,28,3574
2016-10-11,29,1684
2016-10-11,30,1802
2016-10-11,31,1204
2016-10-11,41,13687
2016-10-11,42,1796
2016-10-11,43,1942
2016-10-11,44,2677
2016-10-11,45,2187
2016-10-11,46,2630
2016-10-11,47,3557
2016-10-11,48,4226
2016-10-11,49,739
2016-10-11,99,60244
2016-10-12,11,9814
2016-10-12,26,3841
2016-10-12,27,2980
2016-10-12,28,3155
2016-10-12,29,1537
2016-10-12,30,1652
2016-10-12,31,1233
2016-10-12,41,12232
2016-10-12,42,1756
2016-10-12,43,1794
2016-10-12,44,2431
2016-10-12,45,1800
2016-10-12,46,2520
2016-10-12,47,3361
2016-10-12,48,3984
2016-10-12,49,684
2016-10-12,99,54777
