날짜,시도지역코드,발생건수(건)
2015-01-29,99,35622
2015-01-30,11,6742
2015-01-30,26,2624
2015-01-30,27,2043
2015-01-30,28,2143
2015-01-30,29,1476
2015-01-30,30,951
2015-01-30,31,1025
2015-01-30,41,8213
2015-01-30,42,1043
2015-01-30,43,1349
2015-01-30,44,1818
2015-01-30,45,1748
2015-01-30,46,2188
2015-01-30,47,2310
2015-01-30,48,2840
2015-01-30,49,500
2015-01-30,99,39020
2015-01-31,11,5656
2015-01-31,26,2036
2015-01-31,27,1714
2015-01-31,28,1887
2015-01-31,29,1226
2015-01-31,30,906
2015-01-31,31,814
2015-01-31,41,7031
2015-01-31,42,688
2015-01-31,43,1039
2015-01-31,44,1553
2015-01-31,45,1357
2015-01-31,46,1849
2015-01-31,47,2029
2015-01-31,48,2301
2015-01-31,49,375
2015-01-31,99,32469
2015-02-01,11,820
2015-02-01,26,522
2015-02-01,27,359
2015-02-01,28,389
2015-02-01,29,297
2015-02-01,30,215
2015-02-01,31,183
2015-02-01,41,1593
2015-02-01,42,199
2015-02-01,43,246
2015-02-01,44,523
2015-02-01,45,475
2015-02-01,46,626
2015-02-01,47,545
2015-02-01,48,553
2015-02-01,49,58
2015-02-01,99,7613
2015-02-02,11,9257
2015-02-02,26,3546
2015-02-02,27,2734
2015-02-02,28,2921
2015-02-02,29,2009
2015-02-02,30,1329
2015-02-02,31,1317
2015-02-02,41,11209
2015-02-02,42,1497
2015-02-02,43,1771
2015-02-02,44,2664
2015-02-02,45,2453
2015-02-02,46,3100
2015-02-02,47,3125
2015-02-02,48,4103
2015-02-02,49,602
2015-02-02,99,53648
2015-02-03,11,6090
2015-02-03,26,2568
2015-02-03,27,1943
2015-02-03,28,2128
2015-02-03,29,1403
2015-02-03,30,944
2015-02-03,31,940
2015-02-03,41,7916
2015-02-03,42,1018
2015-02-03,43,1235
2015-02-03,44,1784
2015-02-03,45,1735
2015-02-03,46,2155
2015-02-03,47,2313
2015-02-03,48,2808
2015-02-03,49,489
2015-02-03,99,37487
2015-02-04,11,6366
2015-02-04,26,2453
2015-02-04,27,1933
2015-02-04,28,1992
2015-02-04,29,1290
2015-02-04,30,964
2015-02-04,31,912
2015-02-04,41,7650
2015-02-04,42,1034
2015-02-04,43,1202
2015-02-04,44,1675
2015-02-04,45,1663
2015-02-04,46,2172
2015-02-04,47,2101
2015-02-04,48,2831
2015-02-04,49,420
2015-02-04,99,36670
2015-02-05,11,6183
2015-02-05,26,2632
2015-02-05,27,1969
2015-02-05,28,2086
2015-02-05,29,1460
2015-02-05,30,931
2015-02-05,31,856
2015-02-05,41,7848
2015-02-05,42,969
2015-02-05,43,1295
2015-02-05,44,1871
2015-02-05,45,1619
2015-02-05,46,2108
2015-02-05,47,2222
2015-02-05,48,2715
2015-02-05,49,422
2015-02-05,99,37200
2015-02-06,11,7021
2015-02-06,26,2911
2015-02-06,27,2136
2015-02-06,28,2258
2015-02-06,29,1569
2015-02-06,30,1057
2015-02-06,31,1004
2015-02-06,41,8480
2015-02-06,42,1097
2015-02-06,43,1438
2015-02-06,44,1885
2015-02-06,45,1819
2015-02-06,46,2444
2015-02-06,47,2482
2015-02-06,48,3111
2015-02-06,49,501
2015-02-06,99,41225
2015-02-07,11,6225
2015-02-07,26,2249
2015-02-07,27,1882
2015-02-07,28,1962
2015-02-07,29,1383
2015-02-07,30,978
2015-02-07,31,875
2015-02-07,41,7678
2015-02-07,42,813
2015-02-07,43,1178
2015-02-07,44,1588
2015-02-07,45,1394
2015-02-07,46,2055
2015-02-07,47,2025
2015-02-07,48,2614
2015-02-07,49,361
2015-02-07,99,35269
2015-02-08,11,582
2015-02-08,26,215
2015-02-08,27,236
2015-02-08,28,264
2015-02-08,29,164
2015-02-08,30,175
2015-02-08,31,161
2015-02-08,41,1437
2015-02-08,42,150
2015-02-08,43,237
2015-02-08,44,336
2015-02-08,45,212
2015-02-08,46,425
2015-02-08,47,335
2015-02-08,48,195
2015-02-08,49,70
2015-02-08,99,5195
2015-02-09,11,9253
2015-02-09,26,3699
2015-02-09,27,2720
2015-02-09,28,2970
2015-02-09,29,2166
2015-02-09,30,1482
2015-02-09,31,1281
2015-02-09,41,11199
2015-02-09,42,1420
2015-02-09,43,1765
2015-02-09,44,2668
2015-02-09,45,2474
2015-02-09,46,3344
2015-02-09,47,3205
2015-02-09,48,4326
2015-02-09,49,658
2015-02-09,99,54646
2015-02-10,11,6896
2015-02-10,26,2879
2015-02-10,27,2140
2015-02-10,28,2253
2015-02-10,29,1583
2015-02-10,30,1066
2015-02-10,31,976
2015-02-10,41,8591
2015-02-10,42,1123
2015-02-10,43,1377
2015-02-10,44,2071
2015-02-10,45,1955
2015-02-10,46,2430
2015-02-10,47,2481
2015-02-10,48,3001
2015-02-10,49,511
2015-02-10,99,41342
2015-02-11,11,6863
2015-02-11,26,2766
2015-02-11,27,2002
2015-02-11,28,2064
2015-02-11,29,1572
2015-02-11,30,1070
2015-02-11,31,989
2015-02-11,41,8586
2015-02-11,42,1081
2015-02-11,43,1358
2015-02-11,44,1909
2015-02-11,45,1913
2015-02-11,46,2602
2015-02-11,47,2312
2015-02-11,48,3253
2015-02-11,49,431
2015-02-11,99,40783
2015-02-12,11,6627
2015-02-12,26,2822
2015-02-12,27,2093
2015-02-12,28,2324
2015-02-12,29,1647
2015-02-12,30,1056
2015-02-12,31,954
2015-02-12,41,8551
2015-02-12,42,1103
2015-02-12,43,1408
2015-02-12,44,2031
2015-02-12,45,1984
2015-02-12,46,2504
2015-02-12,47,2415
2015-02-12,48,3122
2015-02-12,49,471
2015-02-12,99,41120
2015-02-13,11,7799
2015-02-13,26,3174
2015-02-13,27,2254
2015-02-13,28,2499
2015-02-13,29,1790
2015-02-13,30,1235
2015-02-13,31,1129
2015-02-13,41,9651
2015-02-13,42,1298
2015-02-13,43,1589
2015-02-13,44,2323
2015-02-13,45,2159
2015-02-13,46,2801
2015-02-13,47,2702
2015-02-13,48,3482
2015-02-13,49,553
2015-02-13,99,46454
2015-02-14,11,6544
2015-02-14,26,2575
2015-02-14,27,2091
2015-02-14,28,2216
2015-02-14,29,1650
2015-02-14,30,1041
2015-02-14,31,951
2015-02-14,41,8578
2015-02-14,42,877
2015-02-14,43,1320
2015-02-14,44,1946
2015-02-14,45,1704
2015-02-14,46,2267
2015-02-14,47,2301
2015-02-14,48,2997
2015-02-14,49,431
2015-02-14,99,39494
2015-02-15,11,683
2015-02-15,26,164
2015-02-15,27,242
2015-02-15,28,336
2015-02-15,29,224
2015-02-15,30,192
2015-02-15,31,155
2015-02-15,41,1503
2015-02-15,42,143
2015-02-15,43,197
2015-02-15,44,373
2015-02-15,45,225
2015-02-15,46,419
2015-02-15,47,363
2015-02-15,48,176
2015-02-15,49,85
2015-02-15,99,5480
2015-02-16,11,10885
2015-02-16,26,4515
2015-02-16,27,3422
2015-02-16,28,3545
2015-02-16,29,2732
2015-02-16,30,1625
2015-02-16,31,1650
2015-02-16,41,13460
2015-02-16,42,1790
2015-02-16,43,2088
2015-02-16,44,3219
2015-02-16,45,3167
2015-02-16,46,4285
2015-02-16,47,4057
2015-02-16,48,5128
2015-02-16,49,824
2015-02-16,99,66408
2015-02-17,11,10699
2015-02-17,26,4344
2015-02-17,27,3275
2015-02-17,28,3545
2015-02-17,29,2339
2015-02-17,30,1686
2015-02-17,31,1594
2015-02-17,41,13488
2015-02-17,42,1627
2015-02-17,43,2036
2015-02-17,44,3036
2015-02-17,45,2721
2015-02-17,46,3498
2015-02-17,47,3753
2015-02-17,48,4806
2015-02-17,49,729
2015-02-17,99,63189
2015-02-18,11,1219
2015-02-18,26,573
2015-02-18,27,730
2015-02-18,28,533
2015-02-18,29,653
2015-02-18,30,366
2015-02-18,31,285
2015-02-18,41,1919
2015-02-18,42,286
2015-02-18,43,488
2015-02-18,44,773
2015-02-18,45,653
2015-02-18,46,1061
2015-02-18,47,821
2015-02-18,48,718
2015-02-18,49,125
2015-02-18,99,11205
2015-02-19,11,287
2015-02-19,26,74
2015-02-19,27,32
2015-02-19,28,73
2015-02-19,29,138
2015-02-19,30,65
2015-02-19,31,44
2015-02-19,41,508
2015-02-19,42,100
2015-02-19,43,111
2015-02-19,44,119
2015-02-19,45,157
2015-02-19,46,272
2015-02-19,47,95
2015-02-19,48,123
2015-02-19,49,37
2015-02-19,99,2236
2015-02-20,11,877
2015-02-20,26,225
2015-02-20,27,282
2015-02-20,28,399
2015-02-20,29,265
2015-02-20,30,200
2015-02-20,31,123
2015-02-20,41,1532
2015-02-20,42,203
2015-02-20,43,338
2015-02-20,44,444
2015-02-20,45,377
2015-02-20,46,604
2015-02-20,47,418
2015-02-20,48,324
2015-02-20,49,86
2015-02-20,99,6697
2015-02-21,11,5721
2015-02-21,26,2333
2015-02-21,27,2116
2015-02-21,28,1990
2015-02-21,29,1552
2015-02-21,30,1114
2015-02-21,31,889
2015-02-21,41,7748
2015-02-21,42,731
2015-02-21,43,1313
2015-02-21,44,1876
2015-02-21,45,1580
2015-02-21,46,2125
2015-02-21,47,2288
2015-02-21,48,2734
2015-02-21,49,385
2015-02-21,99,36504
2015-02-22,11,620
2015-02-22,26,224
2015-02-22,27,265
2015-02-22,28,298
2015-02-22,29,175
2015-02-22,30,166
2015-02-22,31,142
2015-02-22,41,1556
2015-02-22,42,177
2015-02-22,43,227
2015-02-22,44,395
2015-02-22,45,223
2015-02-22,46,446
2015-02-22,47,395
2015-02-22,48,181
2015-02-22,49,79
2015-02-22,99,5569
2015-02-23,11,10438
2015-02-23,26,4388
2015-02-23,27,3138
2015-02-23,28,3407
2015-02-23,29,2380
2015-02-23,30,1645
2015-02-23,31,1583
2015-02-23,41,12433
2015-02-23,42,1772
2015-02-23,43,2087
2015-02-23,44,3080
2015-02-23,45,3289
2015-02-23,46,4099
2015-02-23,47,3971
2015-02-23,48,4958
2015-02-23,49,821
2015-02-23,99,63506
2015-02-24,11,6591
2015-02-24,26,2948
2015-02-24,27,2148
2015-02-24,28,2177
2015-02-24,29,1491
2015-02-24,30,1077
2015-02-24,31,970
2015-02-24,41,8381
2015-02-24,42,1182
2015-02-24,43,1478
2015-02-24,44,2073
2015-02-24,45,2005
2015-02-24,46,2567
2015-02-24,47,2610
2015-02-24,48,3079
2015-02-24,49,551
2015-02-24,99,41330
2015-02-25,11,6540
2015-02-25,26,2851
2015-02-25,27,2044
2015-02-25,28,2048
2015-02-25,29,1461
2015-02-25,30,1003
2015-02-25,31,966
2015-02-25,41,8066
2015-02-25,42,1114
2015-02-25,43,1393
2015-02-25,44,1934
2015-02-25,45,1930
2015-02-25,46,2478
2015-02-25,47,2464
2015-02-25,48,2938
2015-02-25,49,491
2015-02-25,99,39733
2015-02-26,11,6058
2015-02-26,26,2781
2015-02-26,27,2116
2015-02-26,28,2010
2015-02-26,29,1470
2015-02-26,30,959
2015-02-26,31,998
2015-02-26,41,7667
2015-02-26,42,1127
2015-02-26,43,1282
2015-02-26,44,1864
2015-02-26,45,1880
2015-02-26,46,2468
2015-02-26,47,2519
2015-02-26,48,2971
2015-02-26,49,498
2015-02-26,99,38674
2015-02-27,11,6500
2015-02-27,26,2919
2015-02-27,27,2316
2015-02-27,28,2167
2015-02-27,29,1475
2015-02-27,30,1036
2015-02-27,31,1044
2015-02-27,41,8387
2015-02-27,42,1178
2015-02-27,43,1446
2015-02-27,44,1922
2015-02-27,45,2028
2015-02-27,46,2471
2015-02-27,47,2746
2015-02-27,48,3242
2015-02-27,49,619
2015-02-27,99,41505
2015-02-28,11,5329
2015-02-28,26,2261
2015-02-28,27,1788
2015-02-28,28,1827
2015-02-28,29,1228
2015-02-28,30,879
2015-02-28,31,756
2015-02-28,41,6943
2015-02-28,42,855
2015-02-28,43,1182
2015-02-28,44,1573
2015-02-28,45,1400
2015-02-28,46,1878
2015-02-28,47,2101
2015-02-28,48,2360
2015-02-28,49,382
2015-02-28,99,32746
2015-03-01,11,634
2015-03-01,26,506
2015-03-01,27,299
2015-03-01,28,332
2015-03-01,29,266
2015-03-01,30,218
2015-03-01,31,178
2015-03-01,41,1375
2015-03-01,42,192
2015-03-01,43,203
2015-03-01,44,385
2015-03-01,45,429
2015-03-01,46,578
2015-03-01,47,539
2015-03-01,48,494
2015-03-01,49,76
2015-03-01,99,6726
2015-03-02,11,7965
2015-03-02,26,3500
2015-03-02,27,2709
2015-03-02,28,2773
2015-03-02,29,1824
2015-03-02,30,1282
2015-03-02,31,1256
2015-03-02,41,9997
2015-03-02,42,1432
2015-03-02,43,1848
2015-03-02,44,2552
2015-03-02,45,2645
2015-03-02,46,3034
2015-03-02,47,3377
2015-03-02,48,3958
2015-03-02,49,681
2015-03-02,99,50856
2015-03-03,11,5258
2015-03-03,26,2336
2015-03-03,27,1951
2015-03-03,28,1872
2015-03-03,29,1193
2015-03-03,30,944
2015-03-03,31,816
2015-03-03,41,6904
2015-03-03,42,1020
2015-03-03,43,1231
2015-03-03,44,1724
2015-03-03,45,1839
2015-03-03,46,2095
2015-03-03,47,2386
2015-03-03,48,2502
2015-03-03,49,497
2015-03-03,99,34581
2015-03-04,11,5637
2015-03-04,26,2505
2015-03-04,27,1894
2015-03-04,28,1846
2015-03-04,29,1161
2015-03-04,30,863
2015-03-04,31,854
2015-03-04,41,6798
2015-03-04,42,1044
2015-03-04,43,1180
2015-03-04,44,1620
2015-03-04,45,1671
2015-03-04,46,1955
2015-03-04,47,2150
2015-03-04,48,2789
2015-03-04,49,467
2015-03-04,99,34451
2015-03-05,11,5359
2015-03-05,26,2375
2015-03-05,27,1912
2015-03-05,28,1810
2015-03-05,29,1235
2015-03-05,30,880
2015-03-05,31,767
2015-03-05,41,6751
2015-03-05,42,943
2015-03-05,43,1205
2015-03-05,44,1558
2015-03-05,45,1678
2015-03-05,46,1967
2015-03-05,47,2085
2015-03-05,48,2347
2015-03-05,49,520
2015-03-05,99,33400
2015-03-06,11,6135
2015-03-06,26,2734
2015-03-06,27,2063
2015-03-06,28,2001
2015-03-06,29,1251
2015-03-06,30,1024
2015-03-06,31,920
2015-03-06,41,7667
2015-03-06,42,1113
2015-03-06,43,1405
2015-03-06,44,1824
2015-03-06,45,1938
2015-03-06,46,2228
2015-03-06,47,2515
2015-03-06,48,3031
2015-03-06,49,561
2015-03-06,99,38418
2015-03-07,11,5168
2015-03-07,26,2131
2015-03-07,27,1813
2015-03-07,28,1753
2015-03-07,29,1148
2015-03-07,30,895
2015-03-07,31,804
2015-03-07,41,6614
2015-03-07,42,774
2015-03-07,43,1181
2015-03-07,44,1617
2015-03-07,45,1402
2015-03-07,46,1704
2015-03-07,47,1992
2015-03-07,48,2319
2015-03-07,49,461
2015-03-07,99,31788
2015-03-08,11,552
2015-03-08,26,173
2015-03-08,27,191
2015-03-08,28,223
2015-03-08,29,143
2015-03-08,30,149
2015-03-08,31,130
2015-03-08,41,1180
2015-03-08,42,85
2015-03-08,43,156
2015-03-08,44,324
2015-03-08,45,176
2015-03-08,46,333
2015-03-08,47,285
2015-03-08,48,218
2015-03-08,49,72
2015-03-08,99,4391
2015-03-09,11,8301
2015-03-09,26,3531
2015-03-09,27,2904
2015-03-09,28,2685
2015-03-09,29,1783
2015-03-09,30,1347
2015-03-09,31,1199
2015-03-09,41,10219
2015-03-09,42,1526
2015-03-09,43,1935
2015-03-09,44,2623
2015-03-09,45,2747
2015-03-09,46,2852
2015-03-09,47,3517
2015-03-09,48,4070
2015-03-09,49,757
2015-03-09,99,52009
2015-03-10,11,5214
2015-03-10,26,2381
2015-03-10,27,2009
2015-03-10,28,1886
2015-03-10,29,1211
2015-03-10,30,992
2015-03-10,31,799
2015-03-10,41,7136
2015-03-10,42,1020
2015-03-10,43,1305
2015-03-10,44,1769
2015-03-10,45,1742
2015-03-10,46,1885
2015-03-10,47,2234
2015-03-10,48,2665
2015-03-10,49,506
2015-03-10,99,34762
2015-03-11,11,5779
2015-03-11,26,2439
2015-03-11,27,2122
2015-03-11,28,1929
2015-03-11,29,1175
2015-03-11,30,978
2015-03-11,31,843
2015-03-11,41,7510
2015-03-11,42,1069
2015-03-11,43,1370
2015-03-11,44,1874
2015-03-11,45,1819
2015-03-11,46,2125
2015-03-11,47,2358
2015-03-11,48,2921
2015-03-11,49,483
2015-03-11,99,36802
2015-03-12,11,5811
2015-03-12,26,2579
2015-03-12,27,2150
2015-03-12,28,2076
2015-03-12,29,1261
2015-03-12,30,962
2015-03-12,31,859
2015-03-12,41,7817
2015-03-12,42,1099
2015-03-12,43,1368
2015-03-12,44,1961
2015-03-12,45,1775
2015-03-12,46,2063
2015-03-12,47,2443
2015-03-12,48,2808
2015-03-12,49,495
2015-03-12,99,37536
2015-03-13,11,6388
2015-03-13,26,2738
2015-03-13,27,2306
2015-03-13,28,2110
2015-03-13,29,1259
2015-03-13,30,1043
2015-03-13,31,857
2015-03-13,41,8499
2015-03-13,42,1188
2015-03-13,43,1453
2015-03-13,44,1946
2015-03-13,45,1932
2015-03-13,46,2178
2015-03-13,47,2595
2015-03-13,48,2994
2015-03-13,49,595
2015-03-13,99,40091
2015-03-14,11,5503
2015-03-14,26,2178
2015-03-14,27,2028
2015-03-14,28,1982
2015-03-14,29,1213
2015-03-14,30,936
2015-03-14,31,896
2015-03-14,41,7472
2015-03-14,42,881
2015-03-14,43,1324
2015-03-14,44,1741
2015-03-14,45,1492
2015-03-14,46,1810
2015-03-14,47,2268
2015-03-14,48,2660
2015-03-14,49,425
2015-03-14,99,34814
2015-03-15,11,660
2015-03-15,26,155
2015-03-15,27,257
2015-03-15,28,303
2015-03-15,29,116
2015-03-15,30,169
2015-03-15,31,125
2015-03-15,41,1463
2015-03-15,42,106
2015-03-15,43,200
2015-03-15,44,401
2015-03-15,45,259
2015-03-15,46,303
2015-03-15,47,363
2015-03-15,48,186
2015-03-15,49,82
2015-03-15,99,5153
2015-03-16,11,8695
2015-03-16,26,3621
2015-03-16,27,3186
2015-03-16,28,3195
2015-03-16,29,1889
2015-03-16,30,1534
2015-03-16,31,1306
2015-03-16,41,11214
2015-03-16,42,1631
2015-03-16,43,2114
2015-03-16,44,3017
2015-03-16,45,2770
2015-03-16,46,2917
2015-03-16,47,3820
2015-03-16,48,4323
2015-03-16,49,758
2015-03-16,99,55999
2015-03-17,11,6144
2015-03-17,26,2683
2015-03-17,27,2287
2015-03-17,28,2172
2015-03-17,29,1380
2015-03-17,30,1018
2015-03-17,31,941
2015-03-17,41,8148
2015-03-17,42,1143
2015-03-17,43,1462
2015-03-17,44,2162
2015-03-17,45,1983
2015-03-17,46,2190
2015-03-17,47,2582
2015-03-17,48,2903
2015-03-17,49,577
2015-03-17,99,39788
2015-03-18,11,5965
2015-03-18,26,2131
2015-03-18,27,1999
2015-03-18,28,2022
2015-03-18,29,1273
2015-03-18,30,956
2015-03-18,31,849
2015-03-18,41,7715
2015-03-18,42,1189
2015-03-18,43,1332
2015-03-18,44,1946
2015-03-18,45,1788
2015-03-18,46,1806
2015-03-18,47,2190
2015-03-18,48,2597
2015-03-18,49,481
2015-03-18,99,36248
2015-03-19,11,6070
2015-03-19,26,2839
2015-03-19,27,2384
2015-03-19,28,2331
2015-03-19,29,1342
2015-03-19,30,1111
2015-03-19,31,1000
2015-03-19,41,8256
2015-03-19,42,1190
2015-03-19,43,1650
2015-03-19,44,2128
2015-03-19,45,2066
2015-03-19,46,2125
2015-03-19,47,2912
2015-03-19,48,3068
2015-03-19,49,552
2015-03-19,99,41033
2015-03-20,11,6859
2015-03-20,26,2782
2015-03-20,27,2432
2015-03-20,28,2359
2015-03-20,29,1339
2015-03-20,30,1079
2015-03-20,31,1086
2015-03-20,41,8939
2015-03-20,42,1270
2015-03-20,43,1680
2015-03-20,44,2247
2015-03-20,45,2013
2015-03-20,46,2131
2015-03-20,47,2739
2015-03-20,48,2993
2015-03-20,49,579
2015-03-20,99,42545
2015-03-21,11,6196
2015-03-21,26,2325
2015-03-21,27,2327
2015-03-21,28,2171
2015-03-21,29,1306
2015-03-21,30,1131
2015-03-21,31,934
2015-03-21,41,8301
2015-03-21,42,945
2015-03-21,43,1424
2015-03-21,44,2018
2015-03-21,45,1620
2015-03-21,46,1723
2015-03-21,47,2369
2015-03-21,48,2707
2015-03-21,49,421
2015-03-21,99,37927
2015-03-22,11,719
2015-03-22,26,191
2015-03-22,27,283
2015-03-22,28,281
2015-03-22,29,164
2015-03-22,30,160
2015-03-22,31,156
2015-03-22,41,1594
2015-03-22,42,95
2015-03-22,43,223
2015-03-22,44,428
2015-03-22,45,227
2015-03-22,46,382
2015-03-22,47,406
2015-03-22,48,212
2015-03-22,49,78
2015-03-22,99,5600
2015-03-23,11,9949
2015-03-23,26,4010
2015-03-23,27,3517
2015-03-23,28,3448
2015-03-23,29,2041
2015-03-23,30,1585
2015-03-23,31,1439
2015-03-23,41,12867
2015-03-23,42,1805
2015-03-23,43,2390
2015-03-23,44,3245
2015-03-23,45,2894
2015-03-23,46,2999
2015-03-23,47,4047
2015-03-23,48,4552
2015-03-23,49,806
2015-03-23,99,61609
2015-03-24,11,6589
2015-03-24,26,2752
2015-03-24,27,2448
2015-03-24,28,2475
2015-03-24,29,1434
2015-03-24,30,1066
2015-03-24,31,1054
2015-03-24,41,8807
2015-03-24,42,1196
2015-03-24,43,1686
2015-03-24,44,2251
2015-03-24,45,1953
2015-03-24,46,2051
2015-03-24,47,2844
2015-03-24,48,3182
2015-03-24,49,585
2015-03-24,99,42382
2015-03-25,11,6786
2015-03-25,26,2886
2015-03-25,27,2432
2015-03-25,28,2332
2015-03-25,29,1326
2015-03-25,30,1148
2015-03-25,31,1036
2015-03-25,41,8874
2015-03-25,42,1246
2015-03-25,43,1629
2015-03-25,44,2098
2015-03-25,45,1934
2015-03-25,46,2110
2015-03-25,47,2532
2015-03-25,48,3233
2015-03-25,49,498
2015-03-25,99,42109
2015-03-26,11,6728
2015-03-26,26,2804
2015-03-26,27,2409
2015-03-26,28,2419
2015-03-26,29,1565
2015-03-26,30,1124
2015-03-26,31,1082
2015-03-26,41,9022
2015-03-26,42,1310
2015-03-26,43,1758
2015-03-26,44,2300
2015-03-26,45,2005
2015-03-26,46,2184
2015-03-26,47,2749
2015-03-26,48,3142
2015-03-26,49,612
2015-03-26,99,43220
2015-03-27,11,7483
2015-03-27,26,2991
2015-03-27,27,2634
2015-03-27,28,2562
2015-03-27,29,1563
2015-03-27,30,1232
2015-03-27,31,1104
2015-03-27,41,9597
2015-03-27,42,1312
2015-03-27,43,1841
2015-03-27,44,2345
2015-03-27,45,2209
2015-03-27,46,2413
2015-03-27,47,2954
2015-03-27,48,3468
2015-03-27,49,577
2015-03-27,99,46296
2015-03-28,11,6597
2015-03-28,26,2539
2015-03-28,27,2439
2015-03-28,28,2318
2015-03-28,29,1354
2015-03-28,30,1099
2015-03-28,31,1030
2015-03-28,41,8643
2015-03-28,42,934
2015-03-28,43,1607
2015-03-28,44,2137
2015-03-28,45,1578
2015-03-28,46,1906
2015-03-28,47,2454
2015-03-28,48,2975
2015-03-28,49,450
2015-03-28,99,40069
2015-03-29,11,684
2015-03-29,26,202
2015-03-29,27,296
2015-03-29,28,357
2015-03-29,29,154
2015-03-29,30,193
2015-03-29,31,137
2015-03-29,41,1608
2015-03-29,42,96
2015-03-29,43,257
2015-03-29,44,422
2015-03-29,45,236
2015-03-29,46,349
2015-03-29,47,393
2015-03-29,48,261
2015-03-29,49,85
2015-03-29,99,5730
2015-03-30,11,9851
2015-03-30,26,3871
2015-03-30,27,3524
2015-03-30,28,3397
2015-03-30,29,2161
2015-03-30,30,1671
2015-03-30,31,1482
2015-03-30,41,12587
2015-03-30,42,1643
2015-03-30,43,2421
2015-03-30,44,3217
2015-03-30,45,2906
2015-03-30,46,3036
2015-03-30,47,3813
2015-03-30,48,4674
2015-03-30,49,844
2015-03-30,99,61110
2015-03-31,11,6457
2015-03-31,26,2625
2015-03-31,27,2425
2015-03-31,28,2241
2015-03-31,29,1500
2015-03-31,30,1050
2015-03-31,31,1017
2015-03-31,41,8588
2015-03-31,42,1217
2015-03-31,43,1698
2015-03-31,44,2215
2015-03-31,45,1935
2015-03-31,46,2199
2015-03-31,47,2645
2015-03-31,48,2939
2015-03-31,49,622
2015-03-31,99,41381
2015-04-01,11,7185
2015-04-01,26,3063
2015-04-01,27,2555
2015-04-01,28,2434
2015-04-01,29,1581
2015-04-01,30,1157
2015-04-01,31,1172
2015-04-01,41,9155
2015-04-01,42,1274
2015-04-01,43,1734
2015-04-01,44,2347
2015-04-01,45,2205
2015-04-01,46,2411
2015-04-01,47,2868
2015-04-01,48,3592
2015-04-01,49,513
2015-04-01,99,45279
2015-04-02,11,6237
2015-04-02,26,2678
2015-04-02,27,2463
2015-04-02,28,2278
2015-04-02,29,1556
2015-04-02,30,1092
2015-04-02,31,974
2015-04-02,41,8340
2015-04-02,42,1139
2015-04-02,43,1587
2015-04-02,44,2151
2015-04-02,45,1854
2015-04-02,46,2038
2015-04-02,47,2677
2015-04-02,48,3104
2015-04-02,49,597
2015-04-02,99,40786
2015-04-03,11,7313
2015-04-03,26,2808
2015-04-03,27,2442
2015-04-03,28,2518
2015-04-03,29,1519
2015-04-03,30,1136
2015-04-03,31,1044
2015-04-03,41,9422
2015-04-03,42,1253
2015-04-03,43,1799
2015-04-03,44,2218
2015-04-03,45,2052
2015-04-03,46,2287
2015-04-03,47,2674
2015-04-03,48,3131
2015-04-03,49,597
2015-04-03,99,44230
2015-04-04,11,5910
2015-04-04,26,2261
2015-04-04,27,2190
2015-04-04,28,2062
2015-04-04,29,1387
2015-04-04,30,1025
2015-04-04,31,914
2015-04-04,41,8166
2015-04-04,42,873
2015-04-04,43,1358
2015-04-04,44,1871
2015-04-04,45,1494
2015-04-04,46,1723
2015-04-04,47,2301
2015-04-04,48,2761
2015-04-04,49,479
2015-04-04,99,36787
2015-04-05,11,722
2015-04-05,26,158
2015-04-05,27,338
2015-04-05,28,301
2015-04-05,29,212
2015-04-05,30,157
2015-04-05,31,147
2015-04-05,41,1497
2015-04-05,42,90
2015-04-05,43,221
2015-04-05,44,376
2015-04-05,45,214
2015-04-05,46,365
2015-04-05,47,383
2015-04-05,48,217
2015-04-05,49,85
2015-04-05,99,5486
2015-04-06,11,9466
2015-04-06,26,3514
2015-04-06,27,3196
2015-04-06,28,3135
2015-04-06,29,2072
2015-04-06,30,1505
2015-04-06,31,1369
2015-04-06,41,11949
2015-04-06,42,1601
2015-04-06,43,2239
2015-04-06,44,2950
2015-04-06,45,2643
2015-04-06,46,2691
2015-04-06,47,3481
2015-04-06,48,4109
2015-04-06,49,714
2015-04-06,99,56656
2015-04-07,11,6376
2015-04-07,26,2760
2015-04-07,27,2396
2015-04-07,28,2214
2015-04-07,29,1499
2015-04-07,30,994
2015-04-07,31,960
2015-04-07,41,8174
2015-04-07,42,1094
2015-04-07,43,1419
2015-04-07,44,2118
2015-04-07,45,1803
2015-04-07,46,2187
2015-04-07,47,2527
2015-04-07,48,3113
2015-04-07,49,527
2015-04-07,99,40180
2015-04-08,11,6511
2015-04-08,26,2532
2015-04-08,27,2197
2015-04-08,28,2069
2015-04-08,29,1399
2015-04-08,30,1002
2015-04-08,31,952
2015-04-08,41,8326
2015-04-08,42,1107
2015-04-08,43,1557
2015-04-08,44,1995
2015-04-08,45,1784
2015-04-08,46,1936
2015-04-08,47,2357
2015-04-08,48,3013
2015-04-08,49,565
2015-04-08,99,39314
2015-04-09,11,6175
2015-04-09,26,2612
2015-04-09,27,2238
2015-04-09,28,2187
2015-04-09,29,1542
2015-04-09,30,947
2015-04-09,31,943
2015-04-09,41,8220
2015-04-09,42,1104
2015-04-09,43,1431
2015-04-09,44,2077
2015-04-09,45,1856
2015-04-09,46,2090
2015-04-09,47,2390
2015-04-09,48,2894
2015-04-09,49,559
2015-04-09,99,39275
