날짜,시도지역코드,발생건수(건)
2016-07-09,99,33880
2016-07-10,11,357
2016-07-10,26,82
2016-07-10,27,50
2016-07-10,28,103
2016-07-10,29,72
2016-07-10,30,98
2016-07-10,31,65
2016-07-10,41,561
2016-07-10,42,52
2016-07-10,43,61
2016-07-10,44,99
2016-07-10,45,72
2016-07-10,46,71
2016-07-10,47,82
2016-07-10,48,78
2016-07-10,49,84
2016-07-10,99,1988
2016-07-11,11,11408
2016-07-11,26,3981
2016-07-11,27,3282
2016-07-11,28,2880
2016-07-11,29,1444
2016-07-11,30,1920
2016-07-11,31,1249
2016-07-11,41,13504
2016-07-11,42,1756
2016-07-11,43,1777
2016-07-11,44,2923
2016-07-11,45,2925
2016-07-11,46,2504
2016-07-11,47,3591
2016-07-11,48,4112
2016-07-11,49,940
2016-07-11,99,60210
2016-07-12,11,8811
2016-07-12,26,3013
2016-07-12,27,2410
2016-07-12,28,2161
2016-07-12,29,1026
2016-07-12,30,1473
2016-07-12,31,952
2016-07-12,41,10205
2016-07-12,42,1375
2016-07-12,43,1463
2016-07-12,44,2272
2016-07-12,45,2231
2016-07-12,46,1734
2016-07-12,47,2844
2016-07-12,48,3134
2016-07-12,49,622
2016-07-12,99,45739
2016-07-13,11,8927
2016-07-13,26,2989
2016-07-13,27,2384
2016-07-13,28,2230
2016-07-13,29,1079
2016-07-13,30,1378
2016-07-13,31,935
2016-07-13,41,9842
2016-07-13,42,1264
2016-07-13,43,1308
2016-07-13,44,2126
2016-07-13,45,2070
2016-07-13,46,1677
2016-07-13,47,2683
2016-07-13,48,3210
2016-07-13,49,788
2016-07-13,99,44899
2016-07-14,11,8276
2016-07-14,26,3033
2016-07-14,27,2451
2016-07-14,28,2035
2016-07-14,29,1008
2016-07-14,30,1397
2016-07-14,31,878
2016-07-14,41,9677
2016-07-14,42,1275
2016-07-14,43,1319
2016-07-14,44,2008
2016-07-14,45,2038
2016-07-14,46,1751
2016-07-14,47,2663
2016-07-14,48,2939
2016-07-14,49,734
2016-07-14,99,43502
2016-07-15,11,9450
2016-07-15,26,3362
2016-07-15,27,2538
2016-07-15,28,2326
2016-07-15,29,1133
2016-07-15,30,1565
2016-07-15,31,962
2016-07-15,41,10739
2016-07-15,42,1380
2016-07-15,43,1406
2016-07-15,44,2190
2016-07-15,45,2277
2016-07-15,46,1908
2016-07-15,47,2837
2016-07-15,48,3505
2016-07-15,49,843
2016-07-15,99,48436
2016-07-16,11,5728
2016-07-16,26,2124
2016-07-16,27,1775
2016-07-16,28,1485
2016-07-16,29,792
2016-07-16,30,978
2016-07-16,31,679
2016-07-16,41,7074
2016-07-16,42,755
2016-07-16,43,932
2016-07-16,44,1447
2016-07-16,45,1327
2016-07-16,46,1158
2016-07-16,47,1738
2016-07-16,48,2278
2016-07-16,49,535
2016-07-16,99,30813
2016-07-17,11,385
2016-07-17,26,100
2016-07-17,27,60
2016-07-17,28,156
2016-07-17,29,49
2016-07-17,30,133
2016-07-17,31,51
2016-07-17,41,691
2016-07-17,42,53
2016-07-17,43,84
2016-07-17,44,79
2016-07-17,45,63
2016-07-17,46,82
2016-07-17,47,74
2016-07-17,48,92
2016-07-17,49,97
2016-07-17,99,2249
2016-07-18,11,11257
2016-07-18,26,4033
2016-07-18,27,3273
2016-07-18,28,2964
2016-07-18,29,1480
2016-07-18,30,1888
2016-07-18,31,1351
2016-07-18,41,13393
2016-07-18,42,1641
2016-07-18,43,1729
2016-07-18,44,2675
2016-07-18,45,2672
2016-07-18,46,2185
2016-07-18,47,3491
2016-07-18,48,4251
2016-07-18,49,1011
2016-07-18,99,59305
2016-07-19,11,8598
2016-07-19,26,2986
2016-07-19,27,2463
2016-07-19,28,2051
2016-07-19,29,1090
2016-07-19,30,1366
2016-07-19,31,921
2016-07-19,41,9627
2016-07-19,42,1309
2016-07-19,43,1243
2016-07-19,44,2049
2016-07-19,45,2123
2016-07-19,46,1750
2016-07-19,47,2576
2016-07-19,48,3099
2016-07-19,49,751
2016-07-19,99,44015
2016-07-20,11,8453
2016-07-20,26,3023
2016-07-20,27,2373
2016-07-20,28,2111
2016-07-20,29,1062
2016-07-20,30,1333
2016-07-20,31,854
2016-07-20,41,9481
2016-07-20,42,1255
2016-07-20,43,1199
2016-07-20,44,2008
2016-07-20,45,1912
2016-07-20,46,1655
2016-07-20,47,2503
2016-07-20,48,3110
2016-07-20,49,720
2016-07-20,99,43059
2016-07-21,11,8444
2016-07-21,26,2863
2016-07-21,27,2340
2016-07-21,28,2022
2016-07-21,29,1021
2016-07-21,30,1394
2016-07-21,31,839
2016-07-21,41,9785
2016-07-21,42,1363
2016-07-21,43,1382
2016-07-21,44,2131
2016-07-21,45,1976
2016-07-21,46,1743
2016-07-21,47,2307
2016-07-21,48,2892
2016-07-21,49,730
2016-07-21,99,43240
2016-07-22,11,9175
2016-07-22,26,3242
2016-07-22,27,2390
2016-07-22,28,2327
2016-07-22,29,1129
2016-07-22,30,1446
2016-07-22,31,903
2016-07-22,41,10622
2016-07-22,42,1346
2016-07-22,43,1378
2016-07-22,44,2173
2016-07-22,45,2224
2016-07-22,46,1836
2016-07-22,47,2669
2016-07-22,48,3252
2016-07-22,49,854
2016-07-22,99,46978
2016-07-23,11,6459
2016-07-23,26,2026
2016-07-23,27,1737
2016-07-23,28,1739
2016-07-23,29,835
2016-07-23,30,1048
2016-07-23,31,641
2016-07-23,41,7928
2016-07-23,42,836
2016-07-23,43,992
2016-07-23,44,1612
2016-07-23,45,1387
2016-07-23,46,1176
2016-07-23,47,1672
2016-07-23,48,2211
2016-07-23,49,478
2016-07-23,99,32782
2016-07-24,11,354
2016-07-24,26,76
2016-07-24,27,61
2016-07-24,28,109
2016-07-24,29,87
2016-07-24,30,106
2016-07-24,31,39
2016-07-24,41,644
2016-07-24,42,52
2016-07-24,43,72
2016-07-24,44,96
2016-07-24,45,54
2016-07-24,46,86
2016-07-24,47,77
2016-07-24,48,60
2016-07-24,49,77
2016-07-24,99,2050
2016-07-25,11,11084
2016-07-25,26,3727
2016-07-25,27,3173
2016-07-25,28,2970
2016-07-25,29,1341
2016-07-25,30,1855
2016-07-25,31,1184
2016-07-25,41,13637
2016-07-25,42,1641
2016-07-25,43,1716
2016-07-25,44,2832
2016-07-25,45,2825
2016-07-25,46,2283
2016-07-25,47,3407
2016-07-25,48,3826
2016-07-25,49,970
2016-07-25,99,58493
2016-07-26,11,8829
2016-07-26,26,3100
2016-07-26,27,2481
2016-07-26,28,2166
2016-07-26,29,1004
2016-07-26,30,1436
2016-07-26,31,891
2016-07-26,41,10403
2016-07-26,42,1353
2016-07-26,43,1356
2016-07-26,44,2228
2016-07-26,45,2137
2016-07-26,46,1843
2016-07-26,47,2684
2016-07-26,48,2996
2016-07-26,49,770
2016-07-26,99,45691
2016-07-27,11,8333
2016-07-27,26,2835
2016-07-27,27,2379
2016-07-27,28,2171
2016-07-27,29,1066
2016-07-27,30,1449
2016-07-27,31,865
2016-07-27,41,9823
2016-07-27,42,1252
2016-07-27,43,1347
2016-07-27,44,2087
2016-07-27,45,2074
2016-07-27,46,1663
2016-07-27,47,2678
2016-07-27,48,3156
2016-07-27,49,729
2016-07-27,99,43917
2016-07-28,11,8381
2016-07-28,26,2987
2016-07-28,27,2444
2016-07-28,28,2061
2016-07-28,29,1072
2016-07-28,30,1445
2016-07-28,31,854
2016-07-28,41,10112
2016-07-28,42,1258
2016-07-28,43,1376
2016-07-28,44,2049
2016-07-28,45,2157
2016-07-28,46,1771
2016-07-28,47,2603
2016-07-28,48,2961
2016-07-28,49,749
2016-07-28,99,44289
2016-07-29,11,9102
2016-07-29,26,3308
2016-07-29,27,2675
2016-07-29,28,2324
2016-07-29,29,1127
2016-07-29,30,1591
2016-07-29,31,1011
2016-07-29,41,10475
2016-07-29,42,1304
2016-07-29,43,1410
2016-07-29,44,2264
2016-07-29,45,2292
2016-07-29,46,1995
2016-07-29,47,2933
2016-07-29,48,3337
2016-07-29,49,784
2016-07-29,99,47948
2016-07-30,11,6248
2016-07-30,26,2279
2016-07-30,27,1734
2016-07-30,28,1687
2016-07-30,29,796
2016-07-30,30,1084
2016-07-30,31,705
2016-07-30,41,7675
2016-07-30,42,779
2016-07-30,43,959
2016-07-30,44,1632
2016-07-30,45,1396
2016-07-30,46,1226
2016-07-30,47,1745
2016-07-30,48,2273
2016-07-30,49,494
2016-07-30,99,32725
2016-07-31,11,404
2016-07-31,26,108
2016-07-31,27,72
2016-07-31,28,153
2016-07-31,29,61
2016-07-31,30,95
2016-07-31,31,51
2016-07-31,41,673
2016-07-31,42,68
2016-07-31,43,55
2016-07-31,44,101
2016-07-31,45,77
2016-07-31,46,71
2016-07-31,47,76
2016-07-31,48,98
2016-07-31,49,92
2016-07-31,99,2256
2016-08-01,11,11298
2016-08-01,26,3934
2016-08-01,27,3324
2016-08-01,28,2947
2016-08-01,29,1497
2016-08-01,30,1941
2016-08-01,31,943
2016-08-01,41,13650
2016-08-01,42,1686
2016-08-01,43,1857
2016-08-01,44,3135
2016-08-01,45,2964
2016-08-01,46,2505
2016-08-01,47,3724
2016-08-01,48,4034
2016-08-01,49,1031
2016-08-01,99,60485
2016-08-02,11,8659
2016-08-02,26,3097
2016-08-02,27,2642
2016-08-02,28,2206
2016-08-02,29,1090
2016-08-02,30,1486
2016-08-02,31,707
2016-08-02,41,10790
2016-08-02,42,1484
2016-08-02,43,1399
2016-08-02,44,2513
2016-08-02,45,2325
2016-08-02,46,1905
2016-08-02,47,2877
2016-08-02,48,3363
2016-08-02,49,840
2016-08-02,99,47401
2016-08-03,11,8483
2016-08-03,26,3096
2016-08-03,27,2563
2016-08-03,28,2234
2016-08-03,29,1049
2016-08-03,30,1434
2016-08-03,31,810
2016-08-03,41,10495
2016-08-03,42,1264
2016-08-03,43,1402
2016-08-03,44,2326
2016-08-03,45,2115
2016-08-03,46,1819
2016-08-03,47,2778
2016-08-03,48,3277
2016-08-03,49,788
2016-08-03,99,45947
2016-08-04,11,8176
2016-08-04,26,2917
2016-08-04,27,2602
2016-08-04,28,2029
2016-08-04,29,1015
2016-08-04,30,1394
2016-08-04,31,758
2016-08-04,41,10148
2016-08-04,42,1363
2016-08-04,43,1416
2016-08-04,44,2245
2016-08-04,45,2187
2016-08-04,46,1696
2016-08-04,47,2870
2016-08-04,48,3070
2016-08-04,49,755
2016-08-04,99,44654
2016-08-05,11,9211
2016-08-05,26,3380
2016-08-05,27,2732
2016-08-05,28,2388
2016-08-05,29,1093
2016-08-05,30,1595
2016-08-05,31,955
2016-08-05,41,10942
2016-08-05,42,1380
2016-08-05,43,1423
2016-08-05,44,2451
2016-08-05,45,2320
2016-08-05,46,1829
2016-08-05,47,3019
2016-08-05,48,3403
2016-08-05,49,813
2016-08-05,99,48950
2016-08-06,11,6285
2016-08-06,26,2109
2016-08-06,27,1820
2016-08-06,28,1740
2016-08-06,29,765
2016-08-06,30,1174
2016-08-06,31,637
2016-08-06,41,8034
2016-08-06,42,830
2016-08-06,43,1096
2016-08-06,44,1643
2016-08-06,45,1398
2016-08-06,46,1234
2016-08-06,47,1830
2016-08-06,48,2317
2016-08-06,49,515
2016-08-06,99,33435
2016-08-07,11,396
2016-08-07,26,121
2016-08-07,27,71
2016-08-07,28,186
2016-08-07,29,42
2016-08-07,30,142
2016-08-07,31,63
2016-08-07,41,719
2016-08-07,42,50
2016-08-07,43,80
2016-08-07,44,111
2016-08-07,45,71
2016-08-07,46,77
2016-08-07,47,77
2016-08-07,48,94
2016-08-07,49,78
2016-08-07,99,2379
2016-08-08,11,12241
2016-08-08,26,4301
2016-08-08,27,3513
2016-08-08,28,3054
2016-08-08,29,1405
2016-08-08,30,2065
2016-08-08,31,1398
2016-08-08,41,14297
2016-08-08,42,1850
2016-08-08,43,1751
2016-08-08,44,3175
2016-08-08,45,3132
2016-08-08,46,2524
2016-08-08,47,3816
2016-08-08,48,4323
2016-08-08,49,1042
2016-08-08,99,63902
2016-08-09,11,9063
2016-08-09,26,3426
2016-08-09,27,2745
2016-08-09,28,2283
2016-08-09,29,1014
2016-08-09,30,1489
2016-08-09,31,1007
2016-08-09,41,10892
2016-08-09,42,1462
2016-08-09,43,1470
2016-08-09,44,2323
2016-08-09,45,2310
2016-08-09,46,1881
2016-08-09,47,3011
2016-08-09,48,3296
2016-08-09,49,816
2016-08-09,99,48504
2016-08-10,11,9039
2016-08-10,26,3103
2016-08-10,27,2748
2016-08-10,28,2324
2016-08-10,29,1098
2016-08-10,30,1517
2016-08-10,31,919
2016-08-10,41,10561
2016-08-10,42,1352
2016-08-10,43,1311
2016-08-10,44,2372
2016-08-10,45,2159
2016-08-10,46,1853
2016-08-10,47,2813
2016-08-10,48,3161
2016-08-10,49,788
2016-08-10,99,47140
2016-08-11,11,8465
2016-08-11,26,2806
2016-08-11,27,2460
2016-08-11,28,2207
2016-08-11,29,1028
2016-08-11,30,1356
2016-08-11,31,921
2016-08-11,41,10188
2016-08-11,42,1331
2016-08-11,43,1403
2016-08-11,44,2204
2016-08-11,45,2055
2016-08-11,46,1858
2016-08-11,47,2547
2016-08-11,48,3153
2016-08-11,49,804
2016-08-11,99,44799
2016-08-12,11,9622
2016-08-12,26,3077
2016-08-12,27,2663
2016-08-12,28,2334
2016-08-12,29,1132
2016-08-12,30,1568
2016-08-12,31,1119
2016-08-12,41,11275
2016-08-12,42,1393
2016-08-12,43,1413
2016-08-12,44,2426
2016-08-12,45,2142
2016-08-12,46,1984
2016-08-12,47,2740
2016-08-12,48,3350
2016-08-12,49,782
2016-08-12,99,49031
2016-08-13,11,6623
2016-08-13,26,2159
2016-08-13,27,1987
2016-08-13,28,1730
2016-08-13,29,816
2016-08-13,30,1169
2016-08-13,31,772
2016-08-13,41,8216
2016-08-13,42,948
2016-08-13,43,1001
2016-08-13,44,1625
2016-08-13,45,1269
2016-08-13,46,1246
2016-08-13,47,1935
2016-08-13,48,2240
2016-08-13,49,561
2016-08-13,99,34305
2016-08-14,11,447
2016-08-14,26,152
2016-08-14,27,82
2016-08-14,28,172
2016-08-14,29,78
2016-08-14,30,111
2016-08-14,31,66
2016-08-14,41,808
2016-08-14,42,63
2016-08-14,43,84
2016-08-14,44,114
2016-08-14,45,75
2016-08-14,46,108
2016-08-14,47,95
2016-08-14,48,119
2016-08-14,49,95
2016-08-14,99,2672
2016-08-15,11,772
2016-08-15,26,487
2016-08-15,27,581
2016-08-15,28,316
2016-08-15,29,174
2016-08-15,30,320
2016-08-15,31,214
2016-08-15,41,1373
2016-08-15,42,97
2016-08-15,43,284
2016-08-15,44,348
2016-08-15,45,246
2016-08-15,46,311
2016-08-15,47,590
2016-08-15,48,526
2016-08-15,49,204
2016-08-15,99,6846
2016-08-16,11,12962
2016-08-16,26,4947
2016-08-16,27,3901
2016-08-16,28,3347
2016-08-16,29,1423
2016-08-16,30,2235
2016-08-16,31,1492
2016-08-16,41,15960
2016-08-16,42,2071
2016-08-16,43,1880
2016-08-16,44,3327
2016-08-16,45,3406
2016-08-16,46,2689
2016-08-16,47,4145
2016-08-16,48,4608
2016-08-16,49,1174
2016-08-16,99,69588
2016-08-17,11,9519
2016-08-17,26,3306
2016-08-17,27,2791
2016-08-17,28,2379
2016-08-17,29,1083
2016-08-17,30,1642
2016-08-17,31,987
2016-08-17,41,11482
2016-08-17,42,1424
2016-08-17,43,1391
2016-08-17,44,2379
2016-08-17,45,2367
2016-08-17,46,1847
2016-08-17,47,3157
2016-08-17,48,3403
2016-08-17,49,966
2016-08-17,99,50141
2016-08-18,11,9257
2016-08-18,26,3262
2016-08-18,27,2752
2016-08-18,28,2298
2016-08-18,29,1153
2016-08-18,30,1618
2016-08-18,31,1020
2016-08-18,41,11137
2016-08-18,42,1544
2016-08-18,43,1497
2016-08-18,44,2349
2016-08-18,45,2322
2016-08-18,46,1864
2016-08-18,47,2936
2016-08-18,48,3367
2016-08-18,49,881
2016-08-18,99,49266
2016-08-19,11,10479
2016-08-19,26,3566
2016-08-19,27,2901
2016-08-19,28,2623
2016-08-19,29,1150
2016-08-19,30,1629
2016-08-19,31,1170
2016-08-19,41,12262
2016-08-19,42,1553
2016-08-19,43,1529
2016-08-19,44,2592
2016-08-19,45,2422
2016-08-19,46,2059
2016-08-19,47,3139
2016-08-19,48,3779
2016-08-19,49,868
2016-08-19,99,53747
2016-08-20,11,7130
2016-08-20,26,2437
2016-08-20,27,2144
2016-08-20,28,1962
2016-08-20,29,900
2016-08-20,30,1241
2016-08-20,31,776
2016-08-20,41,9147
2016-08-20,42,908
2016-08-20,43,1159
2016-08-20,44,1819
2016-08-20,45,1384
2016-08-20,46,1380
2016-08-20,47,2057
2016-08-20,48,2514
2016-08-20,49,569
2016-08-20,99,37542
2016-08-21,11,404
2016-08-21,26,111
2016-08-21,27,71
2016-08-21,28,162
2016-08-21,29,68
2016-08-21,30,125
2016-08-21,31,59
2016-08-21,41,819
2016-08-21,42,61
2016-08-21,43,104
2016-08-21,44,90
2016-08-21,45,67
2016-08-21,46,93
2016-08-21,47,79
2016-08-21,48,114
2016-08-21,49,118
2016-08-21,99,2547
2016-08-22,11,12492
2016-08-22,26,4381
2016-08-22,27,3618
2016-08-22,28,3365
2016-08-22,29,1525
2016-08-22,30,2132
2016-08-22,31,1388
2016-08-22,41,15445
2016-08-22,42,1903
2016-08-22,43,1876
2016-08-22,44,3269
2016-08-22,45,3088
2016-08-22,46,2489
2016-08-22,47,4016
2016-08-22,48,4867
2016-08-22,49,1182
2016-08-22,99,67047
2016-08-23,11,9526
2016-08-23,26,3360
2016-08-23,27,2733
2016-08-23,28,2447
2016-08-23,29,1159
2016-08-23,30,1605
2016-08-23,31,971
2016-08-23,41,11438
2016-08-23,42,1559
2016-08-23,43,1470
2016-08-23,44,2443
2016-08-23,45,2388
2016-08-23,46,1897
2016-08-23,47,2871
2016-08-23,48,3679
2016-08-23,49,920
2016-08-23,99,50480
2016-08-24,11,9488
2016-08-24,26,3129
2016-08-24,27,2778
2016-08-24,28,2402
2016-08-24,29,1091
2016-08-24,30,1446
2016-08-24,31,984
2016-08-24,41,11295
2016-08-24,42,1417
2016-08-24,43,1358
2016-08-24,44,2366
2016-08-24,45,2181
2016-08-24,46,1825
2016-08-24,47,2872
2016-08-24,48,3530
2016-08-24,49,870
2016-08-24,99,49044
2016-08-25,11,9068
2016-08-25,26,3191
2016-08-25,27,2792
2016-08-25,28,2317
2016-08-25,29,1074
2016-08-25,30,1531
2016-08-25,31,1023
2016-08-25,41,11312
2016-08-25,42,1415
2016-08-25,43,1407
2016-08-25,44,2326
2016-08-25,45,2173
2016-08-25,46,1825
2016-08-25,47,2858
2016-08-25,48,3396
2016-08-25,49,866
2016-08-25,99,48590
2016-08-26,11,10312
2016-08-26,26,3299
2016-08-26,27,2945
2016-08-26,28,2646
2016-08-26,29,1163
2016-08-26,30,1506
2016-08-26,31,1035
2016-08-26,41,12071
2016-08-26,42,1535
2016-08-26,43,1417
2016-08-26,44,2478
2016-08-26,45,2363
2016-08-26,46,1971
2016-08-26,47,2846
2016-08-26,48,3577
2016-08-26,49,899
2016-08-26,99,52078
2016-08-27,11,7498
2016-08-27,26,2237
2016-08-27,27,2225
2016-08-27,28,1996
2016-08-27,29,992
2016-08-27,30,1278
2016-08-27,31,826
2016-08-27,41,9501
2016-08-27,42,990
2016-08-27,43,1123
2016-08-27,44,1809
2016-08-27,45,1476
2016-08-27,46,1259
2016-08-27,47,2256
2016-08-27,48,2758
2016-08-27,49,609
2016-08-27,99,38848
2016-08-28,11,410
2016-08-28,26,106
2016-08-28,27,64
2016-08-28,28,129
2016-08-28,29,73
2016-08-28,30,123
2016-08-28,31,70
2016-08-28,41,795
2016-08-28,42,45
2016-08-28,43,91
2016-08-28,44,92
2016-08-28,45,85
2016-08-28,46,98
2016-08-28,47,68
2016-08-28,48,87
2016-08-28,49,95
2016-08-28,99,2432
2016-08-29,11,13802
2016-08-29,26,4644
2016-08-29,27,3980
2016-08-29,28,3715
2016-08-29,29,1711
2016-08-29,30,2186
2016-08-29,31,1461
2016-08-29,41,17102
2016-08-29,42,1898
2016-08-29,43,2061
2016-08-29,44,3408
2016-08-29,45,3176
2016-08-29,46,2486
2016-08-29,47,4114
2016-08-29,48,5025
2016-08-29,49,1213
2016-08-29,99,72006
2016-08-30,11,9978
2016-08-30,26,3667
2016-08-30,27,2989
2016-08-30,28,2616
2016-08-30,29,1239
2016-08-30,30,1526
2016-08-30,31,1098
2016-08-30,41,11978
2016-08-30,42,1451
2016-08-30,43,1534
2016-08-30,44,2323
2016-08-30,45,2272
2016-08-30,46,1916
2016-08-30,47,2996
2016-08-30,48,3699
2016-08-30,49,875
2016-08-30,99,52170
2016-08-31,11,8039
2016-08-31,26,3659
2016-08-31,27,3030
2016-08-31,28,2192
2016-08-31,29,1305
2016-08-31,30,1620
2016-08-31,31,1126
2016-08-31,41,9836
2016-08-31,42,1219
2016-08-31,43,1333
2016-08-31,44,2231
2016-08-31,45,2353
2016-08-31,46,1774
2016-08-31,47,2848
2016-08-31,48,4020
2016-08-31,49,911
2016-08-31,99,47512
2016-09-01,11,9315
2016-09-01,26,3267
2016-09-01,27,2843
2016-09-01,28,2392
2016-09-01,29,1185
2016-09-01,30,1529
2016-09-01,31,1081
2016-09-01,41,11550
2016-09-01,42,1405
2016-09-01,43,1529
2016-09-01,44,2392
2016-09-01,45,2170
2016-09-01,46,1820
2016-09-01,47,2834
2016-09-01,48,3546
2016-09-01,49,837
2016-09-01,99,49711
2016-09-02,11,10002
2016-09-02,26,2913
2016-09-02,27,2500
2016-09-02,28,2655
2016-09-02,29,1210
2016-09-02,30,1670
2016-09-02,31,954
2016-09-02,41,12090
2016-09-02,42,1429
2016-09-02,43,1505
2016-09-02,44,2501
2016-09-02,45,2362
2016-09-02,46,1819
2016-09-02,47,2862
2016-09-02,48,3221
2016-09-02,49,922
2016-09-02,99,50626
2016-09-03,11,7178
2016-09-03,26,2414
2016-09-03,27,2105
2016-09-03,28,1916
2016-09-03,29,917
2016-09-03,30,1158
2016-09-03,31,773
2016-09-03,41,9307
2016-09-03,42,902
2016-09-03,43,1102
2016-09-03,44,1709
2016-09-03,45,1532
2016-09-03,46,1261
2016-09-03,47,2086
2016-09-03,48,2660
2016-09-03,49,583
2016-09-03,99,37606
2016-09-04,11,410
2016-09-04,26,139
2016-09-04,27,75
2016-09-04,28,184
2016-09-04,29,74
2016-09-04,30,139
2016-09-04,31,63
2016-09-04,41,812
2016-09-04,42,53
2016-09-04,43,77
2016-09-04,44,119
2016-09-04,45,66
2016-09-04,46,89
2016-09-04,47,81
2016-09-04,48,125
2016-09-04,49,110
2016-09-04,99,2616
2016-09-05,11,12363
2016-09-05,26,4533
2016-09-05,27,3712
2016-09-05,28,3318
2016-09-05,29,1571
2016-09-05,30,2160
2016-09-05,31,1426
2016-09-05,41,15586
2016-09-05,42,1805
2016-09-05,43,1964
2016-09-05,44,3241
2016-09-05,45,2909
2016-09-05,46,2344
2016-09-05,47,3854
2016-09-05,48,4932
2016-09-05,49,1100
2016-09-05,99,66833
2016-09-06,11,9476
2016-09-06,26,3320
2016-09-06,27,2815
2016-09-06,28,2381
2016-09-06,29,1206
2016-09-06,30,1626
2016-09-06,31,969
2016-09-06,41,11400
2016-09-06,42,1377
2016-09-06,43,1534
2016-09-06,44,2360
2016-09-06,45,2283
2016-09-06,46,1762
2016-09-06,47,2803
2016-09-06,48,3423
2016-09-06,49,817
2016-09-06,99,49565
2016-09-07,11,9422
2016-09-07,26,3226
2016-09-07,27,2816
2016-09-07,28,2515
2016-09-07,29,1130
2016-09-07,30,1563
2016-09-07,31,1039
2016-09-07,41,11383
2016-09-07,42,1439
2016-09-07,43,1393
2016-09-07,44,2268
2016-09-07,45,2209
2016-09-07,46,1690
2016-09-07,47,2940
2016-09-07,48,3718
2016-09-07,49,754
2016-09-07,99,49519
2016-09-08,11,8796
2016-09-08,26,3386
2016-09-08,27,2876
2016-09-08,28,2324
2016-09-08,29,1209
2016-09-08,30,1601
2016-09-08,31,1054
2016-09-08,41,11211
2016-09-08,42,1456
2016-09-08,43,1466
2016-09-08,44,2274
2016-09-08,45,2289
2016-09-08,46,1837
2016-09-08,47,3037
2016-09-08,48,3328
2016-09-08,49,811
2016-09-08,99,48969
2016-09-09,11,10045
2016-09-09,26,3842
2016-09-09,27,3161
2016-09-09,28,2479
2016-09-09,29,1313
2016-09-09,30,1732
2016-09-09,31,1095
2016-09-09,41,12274
2016-09-09,42,1435
2016-09-09,43,1594
2016-09-09,44,2398
2016-09-09,45,2454
2016-09-09,46,2024
2016-09-09,47,3227
2016-09-09,48,4174
2016-09-09,49,892
2016-09-09,99,54150
2016-09-10,11,7428
2016-09-10,26,2487
2016-09-10,27,2328
2016-09-10,28,1939
2016-09-10,29,1067
2016-09-10,30,1243
2016-09-10,31,830
2016-09-10,41,9566
2016-09-10,42,948
2016-09-10,43,1170
2016-09-10,44,1766
2016-09-10,45,1409
2016-09-10,46,1437
2016-09-10,47,2159
2016-09-10,48,2894
2016-09-10,49,561
2016-09-10,99,39245
2016-09-11,11,376
2016-09-11,26,104
2016-09-11,27,65
2016-09-11,28,136
2016-09-11,29,87
2016-09-11,30,106
2016-09-11,31,71
2016-09-11,41,815
2016-09-11,42,53
2016-09-11,43,70
2016-09-11,44,117
2016-09-11,45,72
2016-09-11,46,84
2016-09-11,47,61
2016-09-11,48,97
2016-09-11,49,124
2016-09-11,99,2439
2016-09-12,11,13588
2016-09-12,26,4552
2016-09-12,27,4133
2016-09-12,28,3664
2016-09-12,29,1808
2016-09-12,30,2362
2016-09-12,31,1403
2016-09-12,41,17220
2016-09-12,42,1978
2016-09-12,43,1923
2016-09-12,44,3278
2016-09-12,45,3052
2016-09-12,46,2416
2016-09-12,47,4286
2016-09-12,48,5232
2016-09-12,49,1144
2016-09-12,99,72068
2016-09-13,11,12730
2016-09-13,26,4086
2016-09-13,27,3555
2016-09-13,28,3107
2016-09-13,29,1435
2016-09-13,30,2101
2016-09-13,31,1190
2016-09-13,41,14993
2016-09-13,42,1561
2016-09-13,43,1748
2016-09-13,44,2950
2016-09-13,45,2664
2016-09-13,46,2132
2016-09-13,47,3559
2016-09-13,48,4396
2016-09-13,49,895
2016-09-13,99,63118
2016-09-14,11,965
2016-09-14,26,420
2016-09-14,27,571
2016-09-14,28,346
2016-09-14,29,226
2016-09-14,30,299
2016-09-14,31,186
2016-09-14,41,1412
2016-09-14,42,124
2016-09-14,43,199
2016-09-14,44,363
2016-09-14,45,348
2016-09-14,46,366
2016-09-14,47,478
2016-09-14,48,625
2016-09-14,49,166
2016-09-14,99,7097
2016-09-15,11,352
2016-09-15,26,49
2016-09-15,27,33
2016-09-15,28,114
2016-09-15,29,53
2016-09-15,30,73
2016-09-15,31,29
2016-09-15,41,389
2016-09-15,42,41
2016-09-15,43,71
2016-09-15,44,93
2016-09-15,45,67
2016-09-15,46,72
2016-09-15,47,53
2016-09-15,48,81
2016-09-15,49,36
2016-09-15,99,1607
2016-09-16,11,619
2016-09-16,26,172
2016-09-16,27,119
2016-09-16,28,234
2016-09-16,29,106
2016-09-16,30,121
2016-09-16,31,60
2016-09-16,41,1041
2016-09-16,42,90
2016-09-16,43,134
2016-09-16,44,214
2016-09-16,45,132
2016-09-16,46,134
2016-09-16,47,149
2016-09-16,48,168
2016-09-16,49,91
2016-09-16,99,3586
2016-09-17,11,5957
2016-09-17,26,1872
2016-09-17,27,2206
2016-09-17,28,1993
2016-09-17,29,924
2016-09-17,30,1026
2016-09-17,31,708
2016-09-17,41,8253
2016-09-17,42,614
2016-09-17,43,771
2016-09-17,44,1306
2016-09-17,45,1327
2016-09-17,46,906
2016-09-17,47,1770
2016-09-17,48,2312
2016-09-17,49,365
2016-09-17,99,32325
2016-09-18,11,460
